@relation miml_birds.arff_minimax_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute min_f1 numeric
@attribute min_f2 numeric
@attribute min_f3 numeric
@attribute min_f4 numeric
@attribute min_f5 numeric
@attribute min_f6 numeric
@attribute min_f7 numeric
@attribute min_f8 numeric
@attribute min_f9 numeric
@attribute min_f10 numeric
@attribute min_f11 numeric
@attribute min_f12 numeric
@attribute min_f13 numeric
@attribute min_f14 numeric
@attribute min_f15 numeric
@attribute min_f16 numeric
@attribute min_f17 numeric
@attribute min_f18 numeric
@attribute min_f19 numeric
@attribute min_f20 numeric
@attribute min_f21 numeric
@attribute min_f22 numeric
@attribute min_f23 numeric
@attribute min_f24 numeric
@attribute min_f25 numeric
@attribute min_f26 numeric
@attribute min_f27 numeric
@attribute min_f28 numeric
@attribute min_f29 numeric
@attribute min_f30 numeric
@attribute min_f31 numeric
@attribute min_f32 numeric
@attribute min_f33 numeric
@attribute min_f34 numeric
@attribute min_f35 numeric
@attribute min_f36 numeric
@attribute min_f37 numeric
@attribute min_f38 numeric
@attribute max_f1 numeric
@attribute max_f2 numeric
@attribute max_f3 numeric
@attribute max_f4 numeric
@attribute max_f5 numeric
@attribute max_f6 numeric
@attribute max_f7 numeric
@attribute max_f8 numeric
@attribute max_f9 numeric
@attribute max_f10 numeric
@attribute max_f11 numeric
@attribute max_f12 numeric
@attribute max_f13 numeric
@attribute max_f14 numeric
@attribute max_f15 numeric
@attribute max_f16 numeric
@attribute max_f17 numeric
@attribute max_f18 numeric
@attribute max_f19 numeric
@attribute max_f20 numeric
@attribute max_f21 numeric
@attribute max_f22 numeric
@attribute max_f23 numeric
@attribute max_f24 numeric
@attribute max_f25 numeric
@attribute max_f26 numeric
@attribute max_f27 numeric
@attribute max_f28 numeric
@attribute max_f29 numeric
@attribute max_f30 numeric
@attribute max_f31 numeric
@attribute max_f32 numeric
@attribute max_f33 numeric
@attribute max_f34 numeric
@attribute max_f35 numeric
@attribute max_f36 numeric
@attribute max_f37 numeric
@attribute max_f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
281,0.939834,0.921269,0.603634,0.469209,0.000339,0.062614,-0.000056,-0.004744,0,0.008093,0.607843,0.2,23.488262,7.831519,146,164,17,13,133,53,13.187794,0.568376,0.082192,0.008,0,0,0.023529,0.037453,0.005245,0,0.047945,0,0,0,0.027397,0.025862,0.023529,0.003497,0.973991,0.982486,0.923215,0.550025,0.002055,0.097827,0.000002,0.004787,0.000011,0.016986,0.909804,0.916667,25.70752,11.534495,226,251,53,64,2048,242,28.595703,0.894958,0.12987,0.123596,0.068966,0.09589,0.162587,0.144,0.077922,0.142857,0.122378,0.081897,0.112,0.176471,0.13986,0.12987,0.09589,0.137931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0.91828,0.909338,0.344477,0.486093,0.000185,0.062535,0,-0.001615,0,0.008554,0.352941,0.416667,23.605536,9.147759,77,96,14,13,191,55,15.837696,0.581781,0.006098,0.005319,0,0.012195,0.030488,0.092437,0,0.010638,0.012195,0.005319,0,0.02521,0.033613,0.033613,0.033613,0.02521,0.942753,0.955391,0.887653,0.52078,0.000355,0.069572,0,0.002239,0,0.009793,0.878431,0.636364,24.708185,12.055097,217,236,21,25,289,82,23.928825,0.825714,0.159664,0.109244,0.084034,0.07563,0.138298,0.298781,0.067073,0.016807,0.05042,0.084034,0.092437,0.132979,0.117021,0.115854,0.231707,0.06383,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.94252,0.895556,0.611489,0.434458,0.000342,0.050498,-0.00001,-0.010793,0,0.006077,0.592157,0.162162,23.409302,6.979702,121,168,21,11,215,53,12.37445,0.451049,0.039409,0,0.022989,0.017544,0.019417,0.00885,0,0.005988,0.014151,0,0,0.011494,0,0,0.015326,0.020202,0.986673,0.989157,0.922993,0.583854,0.007803,0.082327,0.000435,0.008203,0.000141,0.014076,0.937255,0.769231,25.29558,11.751405,222,247,95,103,5722,640,71.583359,0.825455,0.227545,0.16,0.192771,0.126829,0.148909,0.187192,0.09434,0.184211,0.151515,0.203065,0.096491,0.132075,0.078049,0.090909,0.097087,0.223301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.934185,0.92308,0.300394,0.46325,0.000273,0.065336,-0.000001,-0.000089,0,0.009173,0.321569,0.315789,22.989939,9.876191,67,85,18,15,194,58,17.340206,0.670715,0.007812,0.003906,0,0,0.049587,0.082645,0,0.007812,0.010345,0.006897,0,0.041322,0.107438,0.049587,0.03125,0.003906,0.940818,0.973147,0.375911,0.548472,0.000342,0.074708,0,0.00417,0,0.011171,0.384314,0.5,24.314432,10.658128,86,105,19,39,526,112,25.239437,0.728532,0.041322,0.010345,0.033058,0.085938,0.224138,0.196552,0.099174,0.057851,0.033058,0.016529,0.015625,0.058621,0.172414,0.324219,0.082759,0.280992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0.970533,0.950546,0.445197,0.535251,0.001307,0.053216,0.000002,-0.001768,0.000004,0.006843,0.443137,0.625,24.843609,8.573058,94,133,39,25,665,117,20.584963,0.682051,0.093458,0.065421,0.042056,0.037383,0.018692,0.014019,0.056075,0.247664,0.03271,0.051402,0.074766,0.070093,0.03271,0.037383,0.060748,0.065421,0.970533,0.950546,0.445197,0.535251,0.001307,0.053216,0.000002,-0.001768,0.000004,0.006843,0.443137,0.625,24.843609,8.573058,94,133,39,25,665,117,20.584963,0.682051,0.093458,0.065421,0.042056,0.037383,0.018692,0.014019,0.056075,0.247664,0.03271,0.051402,0.074766,0.070093,0.03271,0.037383,0.060748,0.065421,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
19,0.936194,0.912049,0.54134,0.389392,0.000294,0.051233,-0.000058,-0.010487,0,0.006335,0.521569,0.121212,22.201754,6.837949,126,150,17,12,203,53,11.40339,0.355879,0.025424,0,0,0,0.011378,0,0,0.008475,0.019355,0.006452,0,0.010152,0.01444,0.010152,0.01444,0.025424,0.981311,0.983347,0.93445,0.602725,0.003349,0.090178,0.000045,0.020713,0.000024,0.018996,0.964706,0.714286,28.30644,12.486629,221,255,63,73,3074,285,48.657894,0.903125,0.22335,0.169675,0.228814,0.103382,0.091768,0.130137,0.216495,0.169118,0.146853,0.162455,0.105263,0.212329,0.148387,0.151261,0.237113,0.195804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
110,0.980069,0.972175,0.459693,0.492355,0.003109,0.069653,0.000054,0.00123,0.00002,0.009024,0.419608,0.131579,25.279741,9.404156,92,149,57,39,1698,181,19.293875,0.763833,0.115681,0.064267,0.023136,0.043702,0.133676,0.056555,0.023136,0.107969,0.097686,0.002571,0.102828,0.07455,0.017995,0.010283,0.023136,0.102828,0.980069,0.972175,0.459693,0.492355,0.003109,0.069653,0.000054,0.00123,0.00002,0.009024,0.419608,0.131579,25.279741,9.404156,92,149,57,39,1698,181,19.293875,0.763833,0.115681,0.064267,0.023136,0.043702,0.133676,0.056555,0.023136,0.107969,0.097686,0.002571,0.102828,0.07455,0.017995,0.010283,0.023136,0.102828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220,0.913385,0.931851,0.412548,0.478156,0.000177,0.060903,-0.000043,-0.021755,0,0.009245,0.403922,0.408163,23.239531,15.296885,82,119,15,26,562,114,21.768845,0.402334,0.005736,0.005882,0,0.017647,0.007557,0.012594,0,0.008824,0.007648,0.003824,0,0.026471,0.030227,0.005199,0,0.001733,0.983511,0.978908,0.709409,0.662698,0.005139,0.084321,0.000091,0.001798,0.000055,0.016629,0.745098,0.8,28.553381,23.260105,153,199,73,54,1586,343,74.179695,0.884444,0.234257,0.083123,0.101338,0.147314,0.364706,0.079412,0.047859,0.057935,0.2267,0.05178,0.040302,0.320624,0.382353,0.073529,0.031284,0.065491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.930539,0.907429,0.403554,0.425855,0.000252,0.053425,-0.000545,-0.004306,0,0.006903,0.356863,0.12,22.862997,11.347667,52,121,19,14,295,42,5.979661,0.428041,0.004728,0.007092,0.014881,0.007843,0.0125,0.015831,0.003656,0.005484,0.007092,0.004255,0,0.007916,0.011765,0.005952,0,0.002364,0.990785,0.997548,0.962415,0.523884,0.018103,0.072309,0.000102,0.010723,0.00117,0.011882,0.996078,0.772727,39.062721,26.165516,233,255,203,529,45966,2078,93.940826,0.957792,0.337255,0.14248,0.084095,0.162706,0.182033,0.123288,0.100457,0.129288,0.242553,0.13198,0.089621,0.312614,0.267139,0.050593,0.056953,0.095403,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11,0.90848,0.904395,0.271515,0.387273,0.000168,0.050975,-0.000313,-0.005856,0,0.00586,0.258824,0.091954,21.84375,8.887949,43,85,15,13,212,54,12.845018,0.361499,0.005025,0.009732,0.003185,0.006369,0.003339,0.023297,0,0.008798,0.015924,0.002433,0,0.025478,0.010786,0.015408,0.015075,0.018634,0.990682,0.993759,0.798588,0.559121,0.017721,0.078599,0.001353,0.0094,0.000655,0.011229,0.803922,0.789474,29.188868,20.528959,195,211,139,193,9249,1051,121.786217,0.912281,0.181818,0.188172,0.121655,0.135678,0.316384,0.158621,0.197452,0.086957,0.098485,0.121726,0.248447,0.160804,0.214689,0.151724,0.11465,0.229299,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
12,0.934332,0.942948,0.465271,0.469199,0.00029,0.045516,-0.000001,-0.00245,0,0.005191,0.427451,0.15,23.451178,10.266944,50,172,18,20,297,67,15.114478,0.388214,0.040214,0.00678,0.005396,0.005219,0.002088,0.004175,0.002681,0.008043,0.013405,0.010169,0.005263,0.008351,0.008547,0.007307,0.016949,0.02681,0.99079,0.994091,0.723771,0.534629,0.018001,0.080958,0.001251,0.005012,0.000846,0.011682,0.72549,0.652174,32.338863,17.733559,175,208,156,228,13808,958,66.46611,0.825,0.19964,0.068421,0.0563,0.052948,0.209115,0.163539,0.081807,0.271186,0.156576,0.068376,0.067359,0.158177,0.2,0.067024,0.06567,0.315254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,0.978918,0.975003,0.507446,0.448668,0.002567,0.057569,0.000002,0.00217,0.000015,0.007318,0.513726,0.478261,25.274349,8.81763,101,156,55,47,1458,197,26.61797,0.564023,0.093373,0.057229,0.174699,0.033133,0.01506,0.042169,0.048193,0.048193,0.006024,0.081325,0.153614,0.072289,0.063253,0.018072,0.024096,0.069277,0.978918,0.975003,0.507446,0.448668,0.002567,0.057569,0.000002,0.00217,0.000015,0.007318,0.513726,0.478261,25.274349,8.81763,101,156,55,47,1458,197,26.61797,0.564023,0.093373,0.057229,0.174699,0.033133,0.01506,0.042169,0.048193,0.048193,0.006024,0.081325,0.153614,0.072289,0.063253,0.018072,0.024096,0.069277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86,0.910401,0.912704,0.364915,0.467815,0.000164,0.058524,-0.000088,-0.008053,0,0.007307,0.360784,0.285714,23.174683,9.389697,64,108,14,13,203,77,15.402532,0.437772,0.011811,0.003937,0.003937,0.014354,0.014354,0.018868,0,0.007874,0.007874,0.007168,0,0.014354,0.023923,0.009569,0,0.003937,0.989857,0.991974,0.941742,0.576311,0.011874,0.072977,0.00002,0.004014,0.000299,0.010566,0.952941,0.811688,35.540749,17.965586,219,255,117,155,7939,808,82.235039,0.893665,0.253589,0.146388,0.13308,0.218638,0.31383,0.121113,0.076555,0.198113,0.105263,0.244019,0.119772,0.157706,0.366142,0.141509,0.091241,0.138686,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
16,0.9077,0.897181,0.595654,0.478871,0.000145,0.069078,0,-0.000079,0,0.009895,0.596078,0.421053,23.158119,7.264456,145,158,13,11,170,55,15.384615,0.735931,0.020134,0.020134,0,0.061728,0.061728,0,0,0.012346,0.020134,0.013423,0.020134,0.012346,0.024691,0.037037,0.012346,0,0.949801,0.947491,0.729205,0.533846,0.000476,0.077588,0,0.002032,0,0.011465,0.733333,0.5,23.705883,11.454695,175,196,21,20,234,60,17.794117,0.9,0.037037,0.222222,0.049383,0.073826,0.214765,0.187919,0,0.013423,0.111111,0.234568,0.074074,0.067114,0.261745,0.073826,0.013423,0.049383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,0.990199,0.977248,0.535392,0.291741,0.02563,0.033616,0.0051,0.00695,0.002531,0.005016,0.435294,0.210526,42.199448,32.470657,64,255,184,77,6879,551,42.145908,0.475443,0.150393,0.048899,0.02545,0.03117,0.036042,0.051442,0.064627,0.065531,0.074349,0.086074,0.08493,0.041284,0.02831,0.023163,0.028178,0.07292,0.990933,0.977678,0.537998,0.325129,0.029329,0.036952,0.005487,0.007417,0.002877,0.005024,0.435294,0.240964,44.528973,36.105137,71,255,191,84,7628,567,44.134468,0.485531,0.201315,0.075688,0.039318,0.038336,0.038033,0.059766,0.065858,0.08493,0.080931,0.097641,0.094692,0.043466,0.034404,0.023591,0.032599,0.076671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,0.935688,0.917728,0.54825,0.450104,0.000295,0.063892,-0.000005,-0.000025,0,0.00845,0.556863,0.318182,24.889854,12.034468,130,149,19,14,253,69,15.446377,0.722857,0.026201,0.019048,0.019048,0.014286,0.019048,0.066667,0.004367,0.008734,0.021834,0.021834,0.025316,0.066667,0.028571,0.037975,0.022152,0.018987,0.955065,0.949577,0.725314,0.522345,0.000608,0.064865,0,0.004209,0.000001,0.009054,0.72549,0.47619,28.438736,17.206642,175,195,25,23,373,79,18.818182,0.825359,0.147619,0.050633,0.074236,0.100437,0.088608,0.183406,0.12381,0.157143,0.047619,0.02381,0.052402,0.199367,0.170306,0.065502,0.030568,0.138095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0.907093,0.926883,0.512639,0.448212,0.000136,0.052665,-0.000001,-0.010616,0,0.008188,0.509804,0.243243,21.946136,6.76892,117,138,12,15,203,63,14.84058,0.385638,0.011628,0,0,0.028409,0.011111,0.035714,0,0,0.011628,0,0,0.005917,0.011111,0.031008,0,0,0.982207,0.991558,0.862553,0.628926,0.005176,0.081586,0.000126,0.006196,0.000065,0.01231,0.866667,0.904762,28.879887,16.235533,212,228,86,182,6036,635,66.803345,0.924242,0.144444,0.079545,0.065891,0.223881,0.299107,0.272727,0.074627,0.026087,0.188889,0.042339,0.061715,0.156522,0.357143,0.279279,0.222222,0.144444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
191,0.929682,0.95939,0.507785,0.480278,0.000238,0.058267,0,-0.008639,0,0.008463,0.505882,0.538462,22.872282,10.984056,121,138,17,27,368,83,18.720108,0.527748,0.016461,0.05133,0.057613,0.071395,0.049463,0.041997,0.00823,0.00823,0.00823,0.00823,0.012346,0.093794,0.074195,0.020576,0.016461,0.016461,0.978874,0.989401,0.643873,0.619188,0.003057,0.068938,0.000061,0.001865,0.000019,0.009357,0.596078,0.818898,30.092649,16.633322,139,197,58,128,3918,427,46.536243,0.801743,0.109659,0.065844,0.061129,0.144033,0.123457,0.106996,0.055063,0.073728,0.054596,0.068595,0.058796,0.251029,0.135802,0.050863,0.029865,0.05553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,0.908271,0.8265,0.390445,0.425694,0.000161,0.06572,-0.000037,-0.022781,0,0.00859,0.443137,0.142857,19.827272,6.625981,74,128,14,7,166,55,13.267544,0.451872,0.012346,0,0.010309,0,0,0,0,0.006431,0.009877,0.004938,0,0,0,0,0,0,0.984692,0.984531,0.960802,0.718258,0.005403,0.109302,0.000043,0.009379,0.000054,0.020422,0.960784,0.9,28.379934,14.558441,238,252,73,78,1835,270,39.72752,0.935,0.425532,0.212219,0.104167,0.121951,0.230769,0.165854,0.103093,0.087591,0.425532,0.076923,0.190244,0.256944,0.384615,0.186916,0.056075,0.094891,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
144,0.928534,0.916754,0.331868,0.419407,0.00023,0.046339,-0.000145,-0.014276,0,0.005577,0.317647,0.095238,23.328125,7.504561,75,94,15,14,236,64,11.692307,0.396724,0.053061,0.004464,0,0,0,0.006849,0,0.004149,0.008163,0,0,0.006645,0.008475,0.006173,0.007018,0.007692,0.982091,0.984417,0.939376,0.60873,0.00401,0.106855,0.000044,0.007653,0.000043,0.01622,0.937255,0.675676,26.338217,11.298542,225,255,68,70,2915,316,39.85817,0.882143,0.384181,0.101246,0.133028,0.130769,0.114187,0.190871,0.219178,0.22381,0.179012,0.117647,0.223077,0.209821,0.197324,0.127119,0.135593,0.171233,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
147,0.921802,0.936482,0.459584,0.511418,0.000187,0.063025,0,-0.010085,0,0.008518,0.470588,0.454545,22.23431,6.985211,109,125,14,17,215,54,13.562791,0.353003,0.013158,0.011538,0.030769,0.03125,0.039474,0.041667,0,0.005769,0.007692,0.005769,0,0,0.06875,0.038415,0.011538,0,0.977028,0.986866,0.659266,0.611111,0.004057,0.081609,0.000196,-0.000363,0.000049,0.012547,0.647059,0.85,23.950718,11.018358,154,199,75,101,2674,367,50.369858,0.903361,0.040816,0.032413,0.16875,0.289474,0.213462,0.103846,0.166667,0.05625,0.0625,0.019208,0.098684,0.171053,0.2,0.201439,0.133333,0.0375,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,0.9509,0.882924,0.343097,0.380876,0.000488,0.041915,-0.00276,-0.007998,0.000001,0.00616,0.341176,0.091954,24.252026,8.519134,63,104,23,10,235,48,9.804255,0.359739,0.034247,0.039474,0,0,0.009615,0,0,0,0.011506,0.003425,0.004808,0.014585,0.016487,0.015219,0.008276,0.026207,0.99373,0.992612,0.874722,0.641206,0.044826,0.072985,0.00036,0.008105,0.003515,0.012046,0.894118,0.727273,31.911215,18.275064,197,255,183,182,12022,1416,166.782227,0.851449,0.255245,0.164384,0.235577,0.082192,0.118151,0.160959,0.094737,0.230263,0.138158,0.102093,0.126712,0.15995,0.156904,0.076316,0.075342,0.139423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,0.932666,0.847105,0.501405,0.334079,0.000256,0.047758,-0.00044,-0.008605,0,0.006731,0.517647,0.178571,23.235828,6.691358,110,142,17,8,173,64,11.757827,0.306279,0.008403,0.004202,0,0,0,0,0,0.003333,0.019802,0.003333,0,0,0.009231,0.003077,0.015385,0.00495,0.988999,0.988496,0.951469,0.59952,0.013957,0.085253,0.0013,0.012195,0.000547,0.012383,0.94902,0.84375,26.26243,10.057246,234,251,130,141,5860,710,86.023888,0.879902,0.217494,0.112269,0.145946,0.090141,0.153465,0.214286,0.07858,0.163077,0.257143,0.104887,0.110169,0.19802,0.168317,0.163866,0.185714,0.233333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0.970461,0.839998,0.607439,0.547443,0.00139,0.065933,-0.000009,-0.011795,0.000004,0.007909,0.580392,0.712707,21.603865,6.84879,105,213,35,7,207,65,20.410627,0.516738,0.13913,0.032258,0.016129,0.032258,0.016129,0,0,0.016129,0.048758,0.032258,0,0,0.016129,0.037888,0.029503,0.032258,0.987218,0.993343,0.837443,0.547938,0.007757,0.100369,0.000185,-0.003342,0.00015,0.01924,0.843137,0.833333,29.132814,15.500157,195,230,108,182,10157,740,53.913559,0.844898,0.354839,0.081988,0.033851,0.053416,0.079193,0.073602,0.039441,0.041925,0.290323,0.052795,0.052484,0.096273,0.068323,0.112903,0.048387,0.071429,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,0.913206,0.839725,0.328554,0.42562,0.000157,0.050935,-0.000084,-0.006466,0,0.006804,0.321569,0.166667,22.417671,7.576825,76,91,14,7,187,54,15.593583,0.640404,0.013333,0,0,0,0.004484,0.006623,0,0.007812,0.006452,0.007812,0,0,0.004484,0,0.006623,0,0.986692,0.9662,0.59674,0.5596,0.007334,0.105427,0.000011,0.014184,0.0001,0.021183,0.6,0.714286,27.125,11.813803,130,178,79,33,1003,149,30.017857,0.846413,0.301325,0.100897,0.130435,0.076087,0.316129,0.203125,0.04,0.089431,0.284553,0.192771,0.097826,0.086957,0.253333,0.25,0.1,0.134529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259,0.90594,0.887477,0.400051,0.490837,0.000146,0.07247,-0.00009,-0.005262,0,0.009947,0.4,0.196429,22.10008,7.477823,95,109,14,10,221,49,10.864253,0.337541,0.001429,0,0.004717,0.021792,0.020408,0,0,0.004286,0.001429,0.004286,0,0.017699,0.017699,0.044248,0,0,0.980126,0.990621,0.869319,0.590547,0.004425,0.085709,0.00001,0.001503,0.000034,0.011992,0.866667,0.852174,25.475113,9.929605,213,229,59,116,1239,278,62.37611,0.85,0.183673,0.122449,0.141593,0.193396,0.295714,0.130751,0.101695,0.041162,0.214286,0.185841,0.044248,0.15566,0.324286,0.087167,0.067797,0.081633,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
277,0.918495,0.94407,0.681819,0.432629,0.000179,0.066119,-0.000088,-0.005333,0,0.00901,0.682353,0.210526,22.869566,7.957314,166,181,14,19,253,63,15.687747,0.355556,0.013245,0.019512,0,0.02649,0.107784,0.048128,0,0.010695,0.016043,0.009756,0,0.050898,0.058537,0.048128,0.004878,0.004878,0.978657,0.973485,0.918117,0.572187,0.003864,0.080261,0.000001,0.00694,0.000027,0.012274,0.909804,0.772727,24.561594,12.811612,226,244,53,45,848,195,44.840801,0.903571,0.125749,0.041916,0.037433,0.181818,0.231788,0.125828,0.083832,0.077844,0.068862,0.026946,0.068293,0.317073,0.218543,0.178808,0.039735,0.056886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,0.927151,0.897399,0.544185,0.418751,0.000217,0.053239,-0.000098,-0.000272,0,0.006921,0.556863,0.155556,22.231373,6.30696,124,150,15,12,194,57,12.741177,0.499485,0.03125,0,0.013699,0.011111,0.02,0.027933,0,0.001761,0.016393,0.007407,0,0.02,0.011111,0,0,0.007407,0.980856,0.985129,0.908194,0.52252,0.003214,0.082787,0.000019,0.010351,0.000024,0.013411,0.901961,0.583333,26.776062,12.568423,224,240,63,77,2423,320,42.261658,0.899306,0.227907,0.104167,0.077778,0.136612,0.270833,0.194915,0.155556,0.145251,0.175,0.105,0.145833,0.252252,0.274262,0.104167,0.150685,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.871935,0.969992,0.395101,0.46925,0.000083,0.080879,0,0.002348,0,0.01175,0.4,0.093023,21.706791,9.951916,95,105,10,35,324,94,27.271605,0.841558,0.010582,0.005291,0,0.009852,0.328042,0.054187,0,0,0.010582,0,0,0.049261,0.26455,0.044335,0,0.004926,0.883433,0.976556,0.444824,0.485744,0.000093,0.086553,0,0.002968,0,0.013117,0.447059,0.294118,21.848806,10.125523,108,119,11,44,377,114,34.472149,0.856818,0.014778,0.019704,0,0.084656,0.413793,0.079365,0,0.005291,0.014778,0.010582,0.005291,0.079365,0.374384,0.111111,0,0.005291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0.898113,0.952639,0.894064,0.43857,0.000113,0.07196,0,-0.001691,0,0.010492,0.894118,0.222222,22.262911,8.632092,218,233,11,22,213,62,17.981289,0.6875,0.009091,0,0,0.120623,0.195455,0.004545,0,0.003683,0.005525,0.003891,0,0.135338,0.066298,0.014733,0,0.004545,0.946398,0.982938,0.908114,0.510984,0.000415,0.080533,0.000002,0.005458,0,0.012248,0.905882,0.761905,24.324854,11.270714,222,244,25,64,1100,189,32.473637,0.880165,0.038911,0.022099,0.095455,0.218182,0.280156,0.086556,0,0.022556,0.018182,0.015038,0.042802,0.28361,0.263158,0.054545,0.016575,0.012891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,0.943452,0.938988,0.301298,0.444534,0.000369,0.059108,-0.000036,-0.005205,0,0.00692,0.262745,0.178571,23.73913,8.510626,62,88,21,18,310,69,12.673267,0.362381,0.017021,0,0,0,0.014749,0.026379,0,0,0.014563,0.009709,0,0.011799,0.020649,0.015291,0.014388,0.007194,0.981666,0.971685,0.461567,0.5887,0.003487,0.079184,0.000023,0.005009,0.000025,0.011652,0.501961,0.722222,25.695965,12.348818,86,146,62,42,1128,184,55.592773,0.820106,0.253687,0.155875,0.195719,0.157447,0.101167,0.160194,0.126844,0.088496,0.134259,0.143885,0.114894,0.216374,0.196891,0.084337,0.088083,0.208738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,0.947306,0.920793,0.413122,0.385269,0.000426,0.04464,-0.000251,0.000297,0,0.005265,0.423529,0.08046,24.777779,8.453039,85,115,20,17,306,69,15.558824,0.287202,0.043902,0.024,0,0.003584,0.003584,0.004779,0,0.004878,0.055351,0,0.016,0.006917,0.004779,0.003584,0.014337,0.016,0.991222,0.984504,0.835938,0.532511,0.028746,0.079069,0.003608,0.011099,0.00194,0.011739,0.882353,0.625,30.252892,17.137589,179,254,168,88,4246,577,78.410034,0.9,0.313023,0.195122,0.165854,0.04,0.112,0.064,0.096,0.143911,0.253286,0.219512,0.078049,0.147601,0.224,0.064,0.056,0.097953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
